#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
509290 1341690 350 1e-57  0 0 0 1.1e-223 8.7e-106 1.2e-46 3e-34 1e+02 
509290 1343190 350 3.1e-54  0 0 0 1.5e-209 1.6e-98 1.1e-43 4.3e-33 1e+02 
509290 1344690 350 7.9e-51  0 0 0 6.2e-196 1.5e-91 8.4e-41 8e-32 1e+02 
509290 1346190 350 1.6e-47  0 0 0 7.2e-183 7.6e-85 4.6e-38 2.2e-30 1e+02 
509290 1347690 350 2.8e-44  0 0 0 2.4e-170 2e-78 1.9e-35 8.5e-29 1e+02 
509290 1349190 350 3.8e-41  0 0 0 2.3e-158 2.6e-72 6.3e-33 4.3e-27 1e+02 
509290 1350690 350 4.2e-38  0 0 5.5e-265 6.6e-147 1.9e-66 1.6e-30 2.5e-25 1e+02 
509290 1352190 350 3.6e-35  0 0 5.7e-247 5.4e-136 7.2e-61 3.1e-28 1.5e-23 1e+02 
509290 1353690 350 2.5e-32  0 0 7.9e-230 1.3e-125 1.5e-55 5e-26 9.6e-22 1e+02 
509290 1355190 350 1.4e-29  0 0 1.5e-213 9.4e-116 1.6e-50 6.3e-24 5.7e-20 1e+02 
509290 1356690 350 5.9e-27  0 2.2e-278 3.7e-198 2e-106 9.7e-46 6.6e-22 3.1e-18 1e+02 
509290 1358190 350 1.9e-24  0 6.1e-259 1.2e-183 1.3e-97 3.2e-41 5.8e-20 1.6e-16 1e+02 
509290 1359690 350 4.9e-22  0 1.2e-240 5.8e-170 2.6e-89 5.9e-37 4.3e-18 7.5e-15 1e+02 
509290 1361190 350 9.5e-20  2.1e-302 1.6e-223 3.8e-157 1.6e-81 6e-33 2.8e-16 3.2e-13 1e+02 
509290 1362690 350 1.4e-17  1.1e-281 1.5e-207 3.4e-145 3e-74 3.5e-29 1.7e-14 1.2e-11 1e+02 
509290 1364190 350 1.5e-15  1.7e-262 1e-192 4.4e-134 1.8e-67 1.1e-25 8.7e-13 3.9e-10 1e+02 
509290 1365690 350 1.2e-13  8.8e-245 5e-179 7.9e-124 3.3e-61 2.1e-22 4.1e-11 1.1e-08 1e+02 
509290 1367190 350 7.4e-12  1.5e-228 1.8e-166 2e-114 2e-55 2.3e-19 1.8e-09 2.7e-07 1e+02 
509290 1368690 350 3.3e-10  7.9e-214 4.5e-155 7.4e-106 3.6e-50 1.4e-16 6.7e-08 5.5e-06 1e+02 
509290 1370190 350 1.1e-08  1.4e-200 8.3e-145 3.8e-98 2.1e-45 4.8e-14 2.2e-06 9.4e-05 1e+02 
509290 1371690 350 2.8e-07  8e-189 1.1e-135 2.8e-91 3.8e-41 9.6e-12 5.8e-05 0.0013 1e+02 
509290 1373190 350 5.2e-06  1.5e-178 1e-127 2.9e-85 2.2e-37 1.1e-09 0.0013 0.015 1e+02 
509290 1374690 350 7.2e-05  8.9e-170 7e-121 4.2e-80 3.8e-34 6.9e-08 0.021 0.13 1e+02 
509290 1376190 350 0.00077  1.7e-162 3.3e-115 8.4e-76 2.1e-31 2.5e-06 0.27 0.92 99 
509290 1377690 350 0.0065  9.9e-157 1e-110 2.2e-72 3.3e-29 4.6e-05 2.3 4.7 93 
509290 1379190 350 0.05  1.5e-152 2e-107 6.9e-70 1.3e-27 0.00039 11 15 73 
509290 1380690 350 0.39  5.7e-150 2e-105 2.2e-68 1.3e-26 0.0014 29 29 42 
509290 1382190 350 2.6  6e-149 1.2e-104 8.7e-68 3.2e-26 0.0024 45 34 20 
509290 1383690 350 11  2.3e-149 6.1e-105 5.5e-68 2.9e-26 0.0027 55 35 10 
509290 1385190 350 28  3.8e-151 2.9e-106 6.4e-69 1.1e-26 0.0022 60 34 6 
509290 1386690 350 39  2.8e-154 1.3e-108 1.4e-70 1.7e-27 0.0013 62 34 4.1 
509290 1388190 350 29  9.1e-159 6e-112 6.1e-73 1.1e-28 0.00063 62 35 3.3 
509290 1389690 350 12  1.3e-164 2.6e-116 5.1e-76 3.2e-30 0.00023 61 36 3 
509290 1391190 350 2.7  7.9e-172 1.1e-121 7.8e-80 3.7e-32 6.1e-05 58 39 3.2 
509290 1392690 350 0.37  2e-180 4.2e-128 2.2e-84 1.7e-34 1.2e-05 54 42 3.8 
509290 1394190 350 0.03  2e-190 1.4e-135 1e-89 3.1e-37 1.6e-06 49 46 5 
509290 1395690 350 0.0016  8e-202 4.1e-144 8.5e-96 2.1e-40 1.5e-07 43 50 7.2 
509290 1397190 350 5.3e-05  1.2e-214 9.6e-154 1.1e-102 5e-44 8.9e-09 35 53 11 
509290 1398690 350 1.2e-06  5.8e-229 1.7e-164 2.2e-110 4e-48 3.2e-10 27 54 19 
509290 1400190 350 2.2e-08  9.3e-245 2.2e-176 5.9e-119 9.8e-53 6.5e-12 18 49 33 
509290 1401690 350 3.5e-10  4.2e-262 1.7e-189 2e-128 6.6e-58 6.4e-14 9.1 36 54 
509290 1403190 350 5.4e-12  4.6e-281 7.3e-204 7e-139 1e-63 2.8e-16 3.2 20 77 
509290 1404690 350 8.5e-14  1.2e-301 1.6e-219 2.6e-150 3.7e-70 4.9e-19 0.74 7.6 92 
509290 1406190 350 1.3e-15  0 2e-236 1e-162 3.2e-77 3.8e-22 0.12 2.3 98 
509290 1407690 350 1.8e-17  0 1.5e-254 4.8e-176 7.3e-85 1.4e-25 0.014 0.6 99 
509290 1409190 350 2.1e-19  0 6.6e-274 2.7e-190 4.5e-93 2.6e-29 0.0013 0.14 1e+02 
509290 1410690 350 2.1e-21  0 1.8e-294 1.9e-205 7.4e-102 2.3e-33 8.7e-05 0.031 1e+02 
509290 1412190 350 1.9e-23  0 0 1.6e-221 3.4e-111 1e-37 4.4e-06 0.0066 1e+02 
509290 1413690 350 1.4e-25  0 0 1.7e-238 4.1e-121 2.3e-42 1.6e-07 0.0013 1e+02 
509290 1415190 350 9.3e-28  0 0 2.2e-256 1.4e-131 2.4e-47 4.4e-09 0.00027 1e+02 
509290 1416690 350 5.2e-30  0 0 3.5e-275 1.2e-142 1.3e-52 8.7e-11 5.5e-05 1e+02 
509290 1418190 350 2.6e-32  0 0 0 3e-154 3.4e-58 1.2e-12 1.1e-05 1e+02 
509290 1419690 350 1.1e-34  0 0 0 2e-166 4.3e-64 1.2e-14 2.3e-06 1e+02 
509290 1421190 350 4.1e-37  0 0 0 3.4e-179 2.6e-70 8.7e-17 5e-07 1e+02 
509290 1422690 350 1.3e-39  0 0 0 1.6e-192 7.8e-77 4.4e-19 1.1e-07 1e+02 
509290 1424190 350 3.9e-42  0 0 0 1.9e-206 1.1e-83 1.5e-21 2.7e-08 1e+02 
509290 1425690 350 9.8e-45  0 0 0 6.3e-221 7.6e-91 3.8e-24 6.5e-09 1e+02 
509290 1427190 350 2.2e-47  0 0 0 5.4e-236 2.5e-98 6.5e-27 1.6e-09 1e+02 
509290 1428690 350 4.5e-50  0 0 0 1.2e-251 3.9e-106 7.7e-30 3.8e-10 1e+02 
509290 1430190 350 8e-53  0 0 0 7.1e-268 2.9e-114 6.3e-33 8.4e-11 1e+02 
509290 1431690 350 1.3e-55  0 0 0 0 1e-122 3.5e-36 1.7e-11 1e+02 
510790 1332690 350 1.6e-81  0 0 0 0 6e-153 2.9e-67 6.9e-42 1e+02 
510790 1334190 350 1.6e-77  0 0 0 0 5.8e-144 1.6e-63 8.4e-41 1e+02 
510790 1335690 350 1.4e-73  0 0 0 0 2.9e-135 6.3e-60 9.6e-40 1e+02 
510790 1337190 350 9.9e-70  0 0 0 0 7e-127 1.8e-56 1e-38 1e+02 
510790 1338690 350 5.9e-66  0 0 0 3.6e-247 8.8e-119 3.8e-53 1.1e-37 1e+02 
510790 1340190 350 3e-62  0 0 0 5.9e-232 5.6e-111 6.1e-50 1.2e-36 1e+02 
510790 1341690 350 1.2e-58  0 0 0 2.7e-217 1.8e-103 7.1e-47 1.6e-35 1e+02 
510790 1343190 350 4.2e-55  0 0 0 3.4e-203 3e-96 6.2e-44 2.6e-34 1e+02 
510790 1344690 350 1.2e-51  0 0 0 1.2e-189 2.5e-89 4.1e-41 6.4e-33 1e+02 
510790 1346190 350 2.8e-48  0 0 0 1.3e-176 1.1e-82 2e-38 2.5e-31 1e+02 
510790 1347690 350 5.2e-45  0 0 0 3.9e-164 2.6e-76 7.7e-36 1.4e-29 1e+02 
510790 1349190 350 8e-42  0 0 3.9e-272 3.3e-152 3.1e-70 2.3e-33 8.9e-28 1e+02 
510790 1350690 350 9.8e-39  0 0 2.8e-253 8.4e-141 2e-64 5.2e-31 6.4e-26 1e+02 
510790 1352190 350 9.6e-36  0 0 2.6e-235 6.2e-130 6.9e-59 9.3e-29 4.6e-24 1e+02 
510790 1353690 350 7.5e-33  0 0 3.2e-218 1.3e-119 1.3e-53 1.4e-26 3.3e-22 1e+02 
510790 1355190 350 4.6e-30  0 8.7e-283 5.2e-202 8.6e-110 1.2e-48 1.6e-24 2.2e-20 1e+02 
510790 1356690 350 2.2e-27  0 3.1e-262 1.2e-186 1.7e-100 6.7e-44 1.6e-22 1.4e-18 1e+02 
510790 1358190 350 7.9e-25  0 7.7e-243 3.6e-172 9.8e-92 2e-39 1.4e-20 7.8e-17 1e+02 
510790 1359690 350 2.2e-22  0 1.3e-224 1.5e-158 1.8e-83 3.4e-35 1.1e-18 4.1e-15 1e+02 
510790 1361190 350 4.6e-20  6.4e-281 1.7e-207 9.2e-146 1e-75 3.2e-31 7.3e-17 2e-13 1e+02 
510790 1362690 350 7.3e-18  2.9e-260 1.5e-191 7.7e-134 1.8e-68 1.7e-27 4.6e-15 8.3e-12 1e+02 
510790 1364190 350 8.6e-16  4.2e-241 9.4e-177 9.2e-123 9.7e-62 5.3e-24 2.8e-13 3.1e-10 1e+02 
510790 1365690 350 7.4e-14  2e-223 4.3e-163 1.6e-112 1.7e-55 9.3e-21 1.5e-11 9.9e-09 1e+02 
510790 1367190 350 4.8e-12  3.1e-207 1.4e-150 3.7e-103 9.3e-50 9.5e-18 7.8e-10 2.7e-07 1e+02 
510790 1368690 350 2.3e-10  1.6e-192 3.4e-139 1.3e-94 1.6e-44 5.5e-15 3.5e-08 6e-06 1e+02 
510790 1370190 350 8.3e-09  2.6e-179 5.8e-129 6.2e-87 8.8e-40 1.8e-12 1.4e-06 0.00011 1e+02 
510790 1371690 350 2.2e-07  1.4e-167 7.1e-120 4.2e-80 1.5e-35 3.5e-10 4.3e-05 0.0016 1e+02 
510790 1373190 350 4.5e-06  2.4e-157 6.2e-112 4e-74 7.9e-32 3.7e-08 0.0011 0.019 1e+02 
510790 1374690 350 6.8e-05  1.3e-148 3.9e-105 5.4e-69 1.3e-28 2.2e-06 0.021 0.17 1e+02 
510790 1376190 350 0.00078  2.3e-141 1.7e-99 1e-64 6.5e-26 7.4e-05 0.29 1.1 99 
510790 1377690 350 0.0072  1.2e-135 4.9e-95 2.5e-61 9.5e-24 0.0013 2.6 5.7 92 
510790 1379190 350 0.061  1.7e-131 8.5e-92 7e-59 3.6e-22 0.01 13 17 69 
510790 1380690 350 0.52  5.9e-129 7.7e-90 2e-57 3.1e-21 0.034 33 29 37 
510790 1382190 350 3.6  5.9e-128 4.5e-89 7.6e-57 7.4e-21 0.057 51 32 17 
510790 1383690 350 16  2.3e-128 2.3e-89 4.8e-57 6.7e-21 0.063 61 31 8.3 
510790 1385190 350 38  4e-130 1.1e-90 5.9e-58 2.6e-21 0.053 66 29 4.8 
510790 1386690 350 47  3.2e-133 5.7e-93 1.4e-59 4.5e-22 0.035 68 28 3.3 
510790 1388190 350 30  1.2e-137 3e-96 7.1e-62 3.4e-23 0.019 69 29 2.7 
510790 1389690 350 11  2e-143 1.5e-100 6.9e-65 1.1e-24 0.0078 67 30 2.5 
510790 1391190 350 2  1.5e-150 7.8e-106 1.3e-68 1.6e-26 0.0025 65 32 2.8 
510790 1392690 350 0.22  4.7e-159 3.7e-112 4.4e-73 9.3e-29 0.00059 61 36 3.5 
510790 1394190 350 0.014  6e-169 1.6e-119 2.7e-78 2.1e-31 9.9e-05 55 40 5 
510790 1395690 350 0.00057  3e-180 5.8e-128 2.8e-84 1.8e-34 1.1e-05 49 44 7.8 
510790 1397190 350 1.5e-05  5.5e-193 1.7e-137 4.6e-91 5.4e-38 8.4e-07 40 47 13 
510790 1398690 350 2.9e-07  3.4e-207 3.8e-148 1.1e-98 5.3e-42 3.7e-08 30 46 24 
510790 1400190 350 4.5e-09  6.3e-223 5.6e-160 3.5e-107 1.5e-46 8.6e-10 18 38 43 
510790 1401690 350 6.6e-11  3e-240 4.7e-173 1.2e-116 1.1e-51 8.9e-12 8.1 24 68 
510790 1403190 350 1e-12  3.3e-259 2e-187 4.4e-127 1.7e-57 3.8e-14 2.3 10 88 
510790 1404690 350 1.6e-14  8.8e-280 4.5e-203 1.6e-138 6.1e-64 6.9e-17 0.47 3.2 96 
510790 1406190 350 2.2e-16  6.2e-302 6e-220 7.1e-151 5.7e-71 5.7e-20 0.072 0.84 99 
510790 1407690 350 2.7e-18  0 4.9e-238 3.7e-164 1.4e-78 2.3e-23 0.0087 0.2 1e+02 
510790 1409190 350 2.9e-20  0 2.5e-257 2.3e-178 9.8e-87 4.7e-27 0.00081 0.042 1e+02 
510790 1410690 350 2.6e-22  0 7.8e-278 1.8e-193 1.8e-95 4.8e-31 5.9e-05 0.0084 1e+02 
510790 1412190 350 2e-24  0 0 1.8e-209 9.4e-105 2.4e-35 3.2e-06 0.0016 1e+02 
510790 1413690 350 1.4e-26  0 0 2.1e-226 1.3e-114 5.9e-40 1.3e-07 0.00031 1e+02 
510790 1415190 350 7.9e-29  0 0 3.1e-244 4.9e-125 7.2e-45 3.9e-09 5.8e-05 1e+02 
510790 1416690 350 4e-31  0 0 5.4e-263 5e-136 4.3e-50 8.6e-11 1.1e-05 1e+02 
510790 1418190 350 1.7e-33  0 0 1.2e-282 1.4e-147 1.3e-55 1.3e-12 2.1e-06 1e+02 
510790 1419690 350 6.5e-36  0 0 0 1e-159 1.8e-61 1.5e-14 4.1e-07 1e+02 
510790 1421190 350 2.2e-38  0 0 0 1.9e-172 1.2e-67 1.2e-16 8.2e-08 1e+02 
510790 1422690 350 6.3e-41  0 0 0 1e-185 4.1e-74 6.7e-19 1.8e-08 1e+02 
510790 1424190 350 1.6e-43  0 0 0 1.4e-199 6.5e-81 2.6e-21 4e-09 1e+02 
510790 1425690 350 3.7e-46  0 0 0 5e-214 5e-88 7.2e-24 9.7e-10 1e+02 
510790 1427190 350 7.6e-49  0 0 0 4.8e-229 1.8e-95 1.4e-26 2.4e-10 1e+02 
510790 1428690 350 1.4e-51  0 0 0 1.2e-244 3.2e-103 1.8e-29 5.9e-11 1e+02 
510790 1430190 350 2.2e-54  0 0 0 7.9e-261 2.6e-111 1.6e-32 1.4e-11 1e+02 
510790 1431690 350 3.2e-57  0 0 0 0 1e-119 1e-35 3e-12 1e+02 
512290 1332690 350 9.1e-83  0 0 0 0 1.1e-150 2.3e-67 3.9e-43 1e+02 
512290 1334190 350 1e-78  0 0 0 0 9.9e-142 1.1e-63 4.4e-42 1e+02 
512290 1335690 350 9.5e-75  0 0 0 0 4.4e-133 4e-60 4.7e-41 1e+02 
512290 1337190 350 7.5e-71  0 0 0 0 9.8e-125 1e-56 4.8e-40 1e+02 
512290 1338690 350 5e-67  0 0 0 3e-241 1.1e-116 2e-53 5e-39 1e+02 
512290 1340190 350 2.8e-63  0 0 0 4.4e-226 6.3e-109 2.9e-50 5.6e-38 1e+02 
512290 1341690 350 1.3e-59  0 0 0 1.8e-211 1.8e-101 3e-47 7.9e-37 1e+02 
512290 1343190 350 4.9e-56  0 0 0 2.1e-197 2.7e-94 2.4e-44 1.7e-35 1e+02 
512290 1344690 350 1.6e-52  0 0 0 6.8e-184 2.1e-87 1.4e-41 5.9e-34 1e+02 
512290 1346190 350 4e-49  0 0 0 6.3e-171 8.2e-81 6.3e-39 3.3e-32 1e+02 
512290 1347690 350 8.5e-46  0 0 0 1.7e-158 1.7e-74 2.2e-36 2.4e-30 1e+02 
512290 1349190 350 1.5e-42  0 0 2.7e-261 1.3e-146 1.8e-68 5.7e-34 2e-28 1e+02 
512290 1350690 350 2e-39  0 0 1.7e-242 2.9e-135 1e-62 1.2e-31 1.6e-26 1e+02 
512290 1352190 350 2.2e-36  0 0 1.4e-224 1.9e-124 3.2e-57 2e-29 1.4e-24 1e+02 
512290 1353690 350 1.9e-33  0 2.5e-289 1.5e-207 3.6e-114 5.2e-52 2.7e-27 1.1e-22 1e+02 
512290 1355190 350 1.3e-30  0 8.3e-268 2.3e-191 2.1e-104 4.6e-47 3e-25 8.1e-21 1e+02 
512290 1356690 350 7e-28  0 2.7e-247 4.6e-176 3.7e-95 2.3e-42 2.9e-23 5.8e-19 1e+02 
512290 1358190 350 2.8e-25  0 6e-228 1.3e-161 2e-86 6.2e-38 2.5e-21 3.8e-17 1e+02 
512290 1359690 350 8.5e-23  4e-283 9.7e-210 5e-148 3.3e-78 9.6e-34 2e-19 2.3e-15 1e+02 
512290 1361190 350 1.9e-20  5.2e-261 1.1e-192 2.8e-135 1.7e-70 8.5e-30 1.5e-17 1.3e-13 1e+02 
512290 1362690 350 3.2e-18  2.2e-240 9.2e-177 2.2e-123 2.8e-63 4.3e-26 1.1e-15 6.2e-12 1e+02 
512290 1364190 350 4e-16  2.9e-221 5.5e-162 2.4e-112 1.5e-56 1.3e-22 8e-14 2.7e-10 1e+02 
512290 1365690 350 3.7e-14  1.3e-203 2.4e-148 3.9e-102 2.4e-50 2.1e-19 5.3e-12 9.8e-09 1e+02 
512290 1367190 350 2.6e-12  1.9e-187 7.3e-136 8.7e-93 1.3e-44 2.1e-16 3.3e-10 3e-07 1e+02 
512290 1368690 350 1.3e-10  8.9e-173 1.6e-124 2.8e-84 2e-39 1.1e-13 1.8e-08 7.3e-06 1e+02 
512290 1370190 350 5.3e-09  1.3e-159 2.5e-114 1.2e-76 1e-34 3.5e-11 8.6e-07 0.00014 1e+02 
512290 1371690 350 1.6e-07  6.5e-148 2.8e-105 7.7e-70 1.6e-30 6.3e-09 3.3e-05 0.0022 1e+02 
512290 1373190 350 3.5e-06  1e-137 2.2e-97 6.6e-64 7.5e-27 6.3e-07 0.00096 0.025 1e+02 
512290 1374690 350 5.9e-05  5e-129 1.2e-90 8e-59 1.1e-23 3.5e-05 0.021 0.23 1e+02 
512290 1376190 350 0.00076  7.9e-122 4.9e-85 1.3e-54 5.1e-21 0.0011 0.31 1.5 98 
512290 1377690 350 0.0078  3.8e-116 1.3e-80 3e-51 6.8e-19 0.018 3 7.1 90 
512290 1379190 350 0.073  4.8e-112 2e-77 7.5e-49 2.3e-17 0.13 15 20 65 
512290 1380690 350 0.7  1.5e-109 1.6e-75 2e-47 1.8e-16 0.4 37 30 33 
512290 1382190 350 5.2  1.4e-108 9e-75 7e-47 4e-16 0.63 55 30 14 
512290 1383690 350 22  5.5e-109 4.6e-75 4.5e-47 3.7e-16 0.7 66 27 6.6 
512290 1385190 350 50  1e-110 2.4e-76 5.8e-48 1.5e-16 0.62 71 25 3.7 
512290 1386690 350 56  9e-114 1.4e-78 1.6e-49 2.9e-17 0.45 74 23 2.6 
512290 1388190 350 31  3.9e-118 8.2e-82 9.1e-52 2.5e-18 0.27 74 23 2.2 
512290 1389690 350 8.9  7.9e-124 5.2e-86 1.1e-54 1e-19 0.13 73 25 2.2 
512290 1391190 350 1.4  7.3e-131 3.2e-91 2.4e-58 1.8e-21 0.05 71 27 2.5 
512290 1392690 350 0.12  2.9e-139 1.9e-97 1.1e-62 1.3e-23 0.014 66 30 3.4 
512290 1394190 350 0.0058  4.9e-149 1.1e-104 8.3e-68 3.7e-26 0.003 61 34 5.2 
512290 1395690 350 0.00018  3.1e-160 5e-113 1.1e-73 4.1e-29 0.00043 53 38 8.9 
512290 1397190 350 3.8e-06  7.3e-173 1.9e-122 2.3e-80 1.6e-32 4e-05 43 40 17 
512290 1398690 350 6e-08  5.5e-187 5.2e-133 6.8e-88 1.9e-36 2.1e-06 30 38 32 
512290 1400190 350 8.4e-10  1.1e-202 8.4e-145 2.4e-96 5.8e-41 5.3e-08 16 27 57 
512290 1401690 350 1.2e-11  5.4e-220 7e-158 8.4e-106 4.1e-46 5.4e-10 5.4 13 82 
512290 1403190 350 1.9e-13  5.9e-239 3e-172 3e-116 6.4e-52 2.3e-12 1.3 4.4 94 
512290 1404690 350 2.7e-15  1.7e-259 7.2e-188 1.2e-127 2.5e-58 4.3e-15 0.22 1.2 99 
512290 1406190 350 3.5e-17  1.3e-281 1e-204 5.6e-140 2.6e-65 4e-18 0.032 0.27 1e+02 
512290 1407690 350 3.8e-19  0 9.6e-223 3.3e-153 7.3e-73 1.8e-21 0.0038 0.056 1e+02 
512290 1409190 350 3.6e-21  0 5.5e-242 2.4e-167 5.6e-81 4.1e-25 0.00037 0.011 1e+02 
512290 1410690 350 2.9e-23  0 2e-262 2.1e-182 1.2e-89 4.7e-29 2.8e-05 0.002 1e+02 
512290 1412190 350 2e-25  0 4.4e-284 2.3e-198 6.9e-99 2.7e-33 1.7e-06 0.00036 1e+02 
512290 1413690 350 1.2e-27  0 0 3.1e-215 1.1e-108 7.4e-38 7.4e-08 6.3e-05 1e+02 
512290 1415190 350 6e-30  0 0 5.1e-233 4.6e-119 1e-42 2.4e-09 1.1e-05 1e+02 
512290 1416690 350 2.6e-32  0 0 1e-251 5.3e-130 6.9e-48 5.9e-11 1.9e-06 1e+02 
512290 1418190 350 1e-34  0 0 2.4e-271 1.6e-141 2.3e-53 1e-12 3.4e-07 1e+02 
512290 1419690 350 3.4e-37  0 0 0 1.3e-153 3.6e-59 1.3e-14 6.3e-08 1e+02 
512290 1421190 350 1e-39  0 0 0 2.9e-166 2.8e-65 1.1e-16 1.2e-08 1e+02 
512290 1422690 350 2.6e-42  0 0 0 1.7e-179 1e-71 7.1e-19 2.5e-09 1e+02 
512290 1424190 350 6e-45  0 0 0 2.6e-193 1.9e-78 3.1e-21 5.4e-10 1e+02 
512290 1425690 350 1.2e-47  0 0 0 1.1e-207 1.6e-85 9.5e-24 1.3e-10 1e+02 
512290 1427190 350 2.2e-50  0 0 0 1.1e-222 6.5e-93 2e-26 3.1e-11 1e+02 
512290 1428690 350 3.6e-53  0 0 0 3.2e-238 1.3e-100 3e-29 7.9e-12 1e+02 
512290 1430190 350 5.3e-56  0 0 0 2.3e-254 1.2e-108 3e-32 1.9e-12 1e+02 
512290 1431690 350 6.9e-59  0 0 0 0 5e-117 2.1e-35 4.5e-13 1e+02 
513790 1332690 350 4.3e-84  0 0 0 0 1e-148 1.3e-67 1.9e-44 1e+02 
513790 1334190 350 5.3e-80  0 0 0 0 8.4e-140 5.7e-64 2e-43 1e+02 
513790 1335690 350 5.5e-76  0 0 0 0 3.4e-131 1.9e-60 2e-42 1e+02 
513790 1337190 350 4.8e-72  0 0 0 0 6.8e-123 4.4e-57 2e-41 1e+02 
513790 1338690 350 3.6e-68  0 0 0 7e-236 6.9e-115 7.6e-54 2e-40 1e+02 
513790 1340190 350 2.2e-64  0 0 0 9.1e-221 3.5e-107 9.8e-51 2.4e-39 1e+02 
513790 1341690 350 1.1e-60  0 0 0 3.3e-206 9.2e-100 9.3e-48 4e-38 1e+02 
513790 1343190 350 4.9e-57  0 0 0 3.4e-192 1.2e-92 6.6e-45 1.2e-36 1e+02 
513790 1344690 350 1.7e-53  0 0 0 1e-178 8.3e-86 3.5e-42 6.4e-35 1e+02 
513790 1346190 350 5e-50  0 0 0 8.3e-166 2.9e-79 1.4e-39 4.9e-33 1e+02 
513790 1347690 350 1.2e-46  0 0 5.2e-271 2e-153 5.4e-73 4.4e-37 4.4e-31 1e+02 
513790 1349190 350 2.3e-43  0 0 2.2e-251 1.3e-141 5.2e-67 1e-34 4.2e-29 1e+02 
513790 1350690 350 3.6e-40  0 0 1.2e-232 2.7e-130 2.7e-61 2e-32 4e-27 1e+02 
513790 1352190 350 4.4e-37  0 0 9.1e-215 1.6e-119 7.2e-56 3e-30 3.8e-25 1e+02 
513790 1353690 350 4.3e-34  0 1.2e-275 8.9e-198 2.7e-109 1.1e-50 3.8e-28 3.4e-23 1e+02 
513790 1355190 350 3.3e-31  0 5e-254 1.2e-181 1.4e-99 8.6e-46 4.2e-26 2.9e-21 1e+02 
513790 1356690 350 1.9e-28  0 1.5e-233 2.2e-166 2.2e-90 3.9e-41 4.1e-24 2.4e-19 1e+02 
513790 1358190 350 8.2e-26  2.8e-288 3e-214 5.7e-152 1.1e-81 9.8e-37 3.7e-22 1.9e-17 1e+02 
513790 1359690 350 2.7e-23  1e-264 4.5e-196 2.1e-138 1.7e-73 1.4e-32 3.3e-20 1.3e-15 1e+02 
513790 1361190 350 6.4e-21  1.2e-242 4.9e-179 1.1e-125 8.6e-66 1.2e-28 2.9e-18 8.7e-14 1e+02 
513790 1362690 350 1.1e-18  4.9e-222 3.8e-163 8.1e-114 1.3e-58 5.8e-25 2.5e-16 5e-12 1e+02 
513790 1364190 350 1.5e-16  6.3e-203 2.1e-148 8.5e-103 6.6e-52 1.6e-21 2.2e-14 2.5e-10 1e+02 
513790 1365690 350 1.5e-14  2.6e-185 8.6e-135 1.3e-92 1e-45 2.6e-18 1.8e-12 1.1e-08 1e+02 
513790 1367190 350 1.1e-12  3.5e-169 2.5e-122 2.7e-83 4.9e-40 2.4e-15 1.4e-10 3.7e-07 1e+02 
513790 1368690 350 6.5e-11  1.5e-154 5e-111 7.7e-75 7.2e-35 1.2e-12 9.6e-09 9.9e-06 1e+02 
513790 1370190 350 2.8e-09  2e-141 7e-101 3.1e-67 3.2e-30 3.6e-10 5.5e-07 0.00021 1e+02 
513790 1371690 350 9.6e-08  8.6e-130 6.9e-92 1.7e-60 4.5e-26 5.8e-08 2.5e-05 0.0032 1e+02 
513790 1373190 350 2.5e-06  1.2e-119 4.8e-84 1.3e-54 1.9e-22 5.4e-06 0.00085 0.037 1e+02 
513790 1374690 350 4.8e-05  5e-111 2.3e-77 1.4e-49 2.5e-19 0.00028 0.021 0.32 1e+02 
513790 1376190 350 0.0007  7e-104 8e-72 2e-45 1e-16 0.008 0.33 2 98 
513790 1377690 350 0.0082  3e-98 1.9e-67 3.9e-42 1.2e-14 0.12 3.4 8.9 88 
513790 1379190 350 0.089  3.3e-94 2.5e-64 8.7e-40 3.5e-13 0.82 17 23 60 
513790 1380690 350 0.95  8.9e-92 1.8e-62 2.1e-38 2.4e-12 2.3 40 30 28 
513790 1382190 350 7.5  8e-91 9.6e-62 6.9e-38 5.2e-12 3.5 57 28 11 
513790 1383690 350 32  3.2e-91 4.9e-62 4.4e-38 4.8e-12 3.9 67 24 5.2 
513790 1385190 350 66  6.2e-93 2.8e-63 6.2e-39 2.1e-12 3.6 73 21 2.9 
513790 1386690 350 65  6.3e-96 1.8e-65 1.9e-40 4.5e-13 2.9 76 19 2 
513790 1388190 350 30  3.2e-100 1.3e-68 1.3e-42 4.7e-14 1.9 77 19 1.8 
513790 1389690 350 7  8.2e-106 9.9e-73 1.9e-45 2.3e-15 1.1 77 20 1.9 
513790 1391190 350 0.84  9.6e-113 7.9e-78 5.4e-49 5.1e-17 0.5 75 22 2.3 
513790 1392690 350 0.055  5e-121 6.2e-84 3.1e-53 4.8e-19 0.18 71 26 3.4 
513790 1394190 350 0.0021  1.1e-130 4.5e-91 3.1e-58 1.8e-21 0.047 64 30 5.8 
513790 1395690 350 5e-05  9.3e-142 2.8e-99 5.5e-64 2.6e-24 0.0085 55 34 11 
513790 1397190 350 8.2e-07  2.8e-154 1.3e-108 1.4e-70 1.2e-27 0.00096 43 35 23 
513790 1398690 350 1.1e-08  2.4e-168 4.2e-119 5e-78 1.7e-31 5.7e-05 26 29 45 
